Protein		Gene 	SWATH_DCIS_1_1.mzML	SWATH_DCIS_1_2.mzML	SWATH_DCIS_2_1.mzML	SWATH_DCIS_2_2.mzML	SWATH_DCIS_3_1.mzML	SWATH_DCIS_3_2.mzML	SWATH_DCIS_5_1.mzML	SWATH_DCIS_5_2.mzML	SWATH_DCIS_6_1.mzML	SWATH_DCIS_6_2.mzML	SWATH_DCIS_7_1.mzML	SWATH_DCIS_7_2.mzML	SWATH_DCIS_8_1.mzML	SWATH_DCIS_8_2.mzML	SWATH_DCIS_9_1.mzML	SWATH_DCIS_9_2.mzML	SWATH_DCIS_10_1.mzML	SWATH_DCIS_10_2.mzML	SWATH_DCIS_11_1.mzML	SWATH_DCIS_11_2.mzML	SWATH_DCIS_12_1.mzML	SWATH_DCIS_12_2.mzML	SWATH_DCIS_13_1.mzML	SWATH_DCIS_13_2.mzML	SWATH_DCIS_14_1.mzML	SWATH_DCIS_14_2.mzML	SWATH_DCIS_15_1.mzML	SWATH_DCIS_15_2.mzML	SWATH_DCIS_16_1.mzML	SWATH_DCIS_16_2.mzML	SWATH_DCIS_17_1.mzML	SWATH_DCIS_17_2.mzML	SWATH_DCIS_17_3.mzML	SWATH_DCIS_18_1.mzML	SWATH_DCIS_18_2.mzML	SWATH_DCIS_19_1.mzML	SWATH_DCIS_19_2.mzML	SWATH_DCIS_20_1.mzML	SWATH_DCIS_20_2.mzML	SWATH_ERPR_1_1.mzML	SWATH_ERPR_1_2.mzML	SWATH_ERPR_2_1.mzML	SWATH_ERPR_2_2.mzML	SWATH_ERPR_3_1.mzML	SWATH_ERPR_3_2.mzML	SWATH_ERPR_4_1.mzML	SWATH_ERPR_4_2.mzML	SWATH_ERPR_5_1.mzML	SWATH_ERPR_5_2.mzML	SWATH_ERPR_6_1.mzML	SWATH_ERPR_6_2.mzML	SWATH_ERPR_7_1.mzML	SWATH_ERPR_7_2.mzML	SWATH_ERPR_8_1.mzML	SWATH_ERPR_8_2.mzML	SWATH_ERPR_9_1.mzML	SWATH_ERPR_9_2.mzML	SWATH_ERPR_10_1.mzML	SWATH_ERPR_10_2.mzML	SWATH_ERPR_11_1.mzML	SWATH_ERPR_11_2.mzML	SWATH_ERPR_12_1.mzML	SWATH_ERPR_12_2.mzML	SWATH_ERPR_13_1.mzML	SWATH_ERPR_13_2.mzML	SWATH_ERPRHer_1_1.mzML	SWATH_ERPRHer_1_2.mzML	SWATH_ERPRHer_2_1.mzML	SWATH_ERPRHer_2_2.mzML	SWATH_ERPRHer_3_1.mzML	SWATH_ERPRHer_3_2.mzML	SWATH_ERPRHer_4_1.mzML	SWATH_ERPRHer_4_2.mzML	SWATH_ERPRHer_5_1.mzML	SWATH_ERPRHer_5_2.mzML	SWATH_ERPRHer_6_1.mzML	SWATH_ERPRHer_6_2.mzML	SWATH_ERPRHer_7_1.mzML	SWATH_ERPRHer_7_2.mzML	SWATH_ERPRHer_8_1.mzML	SWATH_ERPRHer_8_2.mzML	SWATH_ERPRHer_9_1.mzML	SWATH_ERPRHer_9_2.mzML	SWATH_ERPRHer_10_1.mzML	SWATH_ERPRHer_10_2.mzML	SWATH_ERPRHer_11_1.mzML	SWATH_ERPRHer_11_2.mzML	SWATH_ERPRHer_12_1.mzML	SWATH_ERPRHer_12_2.mzML	SWATH_Her_1_1.mzML	SWATH_Her_1_2.mzML	SWATH_Her_2_1.mzML	SWATH_Her_2_2.mzML	SWATH_Her_3_1.mzML	SWATH_Her_3_2.mzML	SWATH_Her_4_1.mzML	SWATH_Her_4_2.mzML	SWATH_Her_5_1.mzML	SWATH_Her_5_2.mzML	SWATH_Her_6_1.mzML	SWATH_Her_6_2.mzML	SWATH_Her_7_1.mzML	SWATH_Her_7_2.mzML	SWATH_Her_8_1.mzML	SWATH_Her_8_2.mzML	SWATH_Her_9_1.mzML	SWATH_Her_9_2.mzML	SWATH_Her_10_1.mzML	SWATH_Her_10_2.mzML	SWATH_Her_11_1.mzML	SWATH_Her_11_2.mzML	SWATH_Her_12_1.mzML	SWATH_Her_12_2.mzML	SWATH_Her_13_1.mzML	SWATH_Her_13_2.mzML	SWATH_TN_2_1.mzML	SWATH_TN_2_2.mzML	SWATH_TN_3_1.mzML	SWATH_TN_3_2.mzML	SWATH_TN_4_1.mzML	SWATH_TN_4_2.mzML	SWATH_TN_5_1.mzML	SWATH_TN_5_2.mzML	SWATH_TN_6_1.mzML	SWATH_TN_6_2.mzML	SWATH_TN_9_1.mzML	SWATH_TN_9_2.mzML	SWATH_TN_10_1.mzML	SWATH_TN_10_2.mzML	SWATH_TN_13_1.mzML	SWATH_TN_13_2.mzML	SWATH_TN_12_1.mzML	SWATH_TN_12_2.mzML	SWATH_DCIS_4_1.mzML	SWATH_DCIS_4_2.mzML	SWATH_ERPRHer_13_1.mzML	SWATH_ERPRHer_13_2.mzML	SWATH_TN_1_1.mzML	SWATH_TN_1_2.mzML	SWATH_TN_7_1.mzML	SWATH_TN_7_2.mzML	SWATH_TN_8_1.mzML	SWATH_TN_8_2.mzML	SWATH_TN_11_1.mzML	SWATH_TN_11_2.mzML
A6NLG9;P21810		BGN	1012.76812744141	1158.69287109375	426.39599609375	347.281494140625	281.096069335938	311.875183105469	860.7724609375	627.657592773438	345.290344238281	263.987243652344	920.335571289063	884.013427734375	430.137268066406	673.63427734375	209.300933837891	255.467544555664	260.972717285156	362.755432128906	194.91471862793	634.113342285156	361.595001220703	334.951568603516	324.751770019531	333.625610351563	424.637390136719	455.148101806641	692.556396484375	762.153015136719	248.792831420898	519.663940429688	651.841430664063	625.288146972656	673.9189453125	459.295562744141	402.536102294922	238.308380126953	187.828704833984	255.306533813477	944.05908203125	536.49658203125	587.213012695313	1781.5146484375	2156.92895507813	254.284790039063	128.482879638672	160.973236083984	124.788078308105	140.657485961914	124.053466796875	118.879043579102	93.0464401245117	133.732223510742	90.6817245483398	223.976684570313	154.891143798828	285.887664794922	139.668365478516	752.442932128906	640.984497070313	230.677536010742	785.169860839844	474.800384521484	294.918853759766	445.709106445313	573.374328613281	52.780143737793	121.375053405762	222.560852050781	132.944366455078	73.1072845458984	51.3265113830566	128.700057983398	51.8427238464355	138.378402709961	98.7584915161133	231.546539306641	163.413543701172	167.562698364258	141.219085693359	130.148620605469	91.1155166625977	115.757476806641	58.2434921264648	156.182510375977	132.076477050781	114.664970397949	73.6455078125	129.413040161133	79.1133117675781	86.8205108642578	36.0838088989258	56.2319488525391	66.1402282714844	149.978363037109	69.4395904541016	283.12890625	263.474945068359	99.3988952636719	96.5503768920898	136.680404663086	81.8637008666992	231.94775390625	170.883911132813	100.88321685791	77.4281768798828	211.593933105469	172.166915893555	146.822799682617	100.59693145752	174.077987670898	99.6297607421875	129.946701049805	99.0524826049805	256.931884765625	141.277908325195	98.8041839599609	70.4559936523438	208.498992919922	101.854431152344	130.679931640625	106.470977783203	122.158340454102	106.581398010254	181.473739624023	135.997680664063	610.990905761719	541.672241210938	226.179077148438	154.0947265625	373.0791015625	250.635025024414	988.681030273438	1383.18725585938	500.84326171875	469.548736572266	1052.1357421875	918.300354003906	101.694869995117	160.692306518555	270.323913574219	949.295349121094	1223.42468261719	977.481262207031	307.155303955078	193.527130126953
A7MAP0;A7MAP1;Q9ULV4		CORO1C	31.114070892334	32.9278182983398	35.6050071716309	20.4276733398438	Filtered	Filtered	28.9238605499268	25.0247688293457	Filtered	Filtered	44.460823059082	28.2219753265381	Filtered	42.6927185058594	36.6968002319336	Filtered	Filtered	Filtered	97.4290466308594	29.1111278533936	14.2396783828735	39.9090042114258	29.9991455078125	31.2506408691406	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	51.6690254211426	45.2319030761719	63.7044219970703	Filtered	18.1523170471191	36.5911064147949	63.1048736572266	24.1044006347656	28.7701625823975	61.468864440918	77.7823486328125	70.8779830932617	66.6901016235352	Filtered	Filtered	45.9328536987305	51.8380851745605	198.329528808594	60.0536041259766	74.6129379272461	59.2124328613281	Filtered	66.3271942138672	55.6998977661133	226.228958129883	126.261535644531	109.503082275391	82.9915161132813	58.4879150390625	48.0797653198242	Filtered	62.7768707275391	50.2650451660156	94.159049987793	99.0457611083984	Filtered	40.2821502685547	Filtered	23.4425811767578	162.522521972656	99.2962799072266	119.760314941406	87.4470520019531	112.504470825195	84.8814315795898	83.4281387329102	79.1351318359375	98.1493377685547	98.9866256713867	93.2024078369141	76.0065307617188	130.691345214844	59.2457084655762	99.5171737670898	99.0851287841797	279.251678466797	83.3672256469727	165.791351318359	44.5984306335449	108.266578674316	104.038436889648	Filtered	Filtered	97.8070983886719	73.8471145629883	Filtered	Filtered	171.216781616211	148.041488647461	58.6943969726563	40.6021041870117	79.1501846313477	97.1932678222656	119.110412597656	49.3848876953125	60.3473777770996	60.6356964111328	117.320114135742	100.397232055664	128.725509643555	51.977352142334	127.599571228027	77.1537322998047	114.081024169922	45.2947540283203	125.431991577148	100.291259765625	128.542022705078	56.0693511962891	123.401908874512	56.1496658325195	Filtered	59.1485862731934	113.589752197266	128.238403320313	Filtered	44.3409271240234	136.406967163086	86.7049865722656	Filtered	89.12158203125	57.3874092102051	75.0179443359375	Filtered	Filtered	67.3793640136719	56.4977493286133	Filtered	Filtered	18.5150775909424	65.6319274902344	69.5550231933594	64.2690505981445	Filtered	63.2033195495605
A8CZ64;P28482		MAPK1	83.2030944824219	76.8610000610352	132.370025634766	105.196029663086	76.9152374267578	93.3494338989258	87.1080551147461	79.0738830566406	109.473495483398	98.3513946533203	86.0202331542969	80.056770324707	93.9347839355469	132.630493164063	170.212860107422	168.893402099609	75.5552215576172	103.511894226074	69.2307815551758	75.1295928955078	95.2927551269531	98.4324111938477	61.4201049804688	57.4336204528809	58.4473533630371	60.2101631164551	73.1472320556641	67.9952163696289	104.871353149414	127.838088989258	77.9916152954102	121.986785888672	130.048583984375	90.9195404052734	69.7154541015625	143.310668945313	141.056030273438	60.9601135253906	69.8213500976563	110.726219177246	106.781379699707	80.8503265380859	73.6179046630859	Filtered	32.3411026000977	70.9611892700195	46.906852722168	113.929153442383	91.3585968017578	69.6978530883789	60.0715751647949	66.2546081542969	51.8861694335938	63.1841125488281	55.3501243591309	67.8799133300781	52.7604942321777	81.4526748657227	60.6185111999512	139.730895996094	63.0812034606934	146.629425048828	89.4765014648438	147.811370849609	245.306869506836	56.9589614868164	59.3547668457031	110.514266967773	75.8459625244141	137.17594909668	92.1683654785156	188.693237304688	171.065887451172	80.7982635498047	99.3823852539063	85.4057540893555	84.1150131225586	72.4725189208984	83.0808715820313	92.1537170410156	95.0001602172852	183.033126831055	108.11775970459	85.4835739135742	62.5203323364258	101.538558959961	81.8178024291992	116.102722167969	84.2165374755859	137.45979309082	77.8142700195313	180.630981445313	118.079177856445	129.807373046875	86.286994934082	Filtered	81.3140029907227	179.237915039063	178.491104125977	78.6816787719727	57.1539573669434	72.1290588378906	55.4062194824219	78.1585693359375	83.8352966308594	93.1584701538086	107.127838134766	96.8463897705078	95.9837341308594	114.40259552002	85.49658203125	160.78369140625	147.950012207031	67.7175903320313	54.3466300964355	123.145904541016	80.6120223999023	Filtered	59.0909271240234	65.2369842529297	67.421012878418	58.9757041931152	48.5228080749512	171.43669128418	197.218597412109	64.4483184814453	48.2811279296875	60.9964218139648	71.9850921630859	94.2777252197266	224.996368408203	88.3339996337891	74.0577392578125	50.8576202392578	91.1304779052734	86.4798278808594	80.7645874023438	67.3513870239258	74.8435440063477	107.124755859375	99.5181198120117	89.5023498535156	130.452362060547	77.3594818115234	152.04948425293
A8MUB1;P68366		TUBA4A	24.1235313415527	30.573055267334	55.7015151977539	43.3891983032227	67.1124572753906	91.5285186767578	123.662933349609	74.5972213745117	141.889465332031	47.1128845214844	32.7851715087891	60.1608657836914	Filtered	Filtered	59.3822898864746	153.246612548828	Filtered	55.148006439209	26.486083984375	43.223445892334	39.0514602661133	33.4317855834961	63.9915161132813	70.2782516479492	Filtered	Filtered	67.4958190917969	63.9972534179688	44.0311698913574	150.859786987305	62.9479522705078	96.1049957275391	91.9968185424805	37.4958572387695	19.3936958312988	78.1363143920898	54.9483375549316	28.1251735687256	22.8868618011475	178.771286010742	168.033325195313	170.265762329102	264.656494140625	Filtered	Filtered	Filtered	32.3178367614746	50.6180038452148	35.1110382080078	35.133918762207	35.4879150390625	Filtered	37.5709419250488	35.3446731567383	53.9825019836426	Filtered	37.6283149719238	332.010559082031	286.577026367188	51.3220100402832	Filtered	Filtered	Filtered	130.203979492188	142.111267089844	Filtered	16.0460166931152	Filtered	Filtered	35.5329704284668	31.2025890350342	Filtered	Filtered	Filtered	33.1107711791992	Filtered	Filtered	Filtered	Filtered	65.4068222045898	87.267822265625	Filtered	17.5712356567383	Filtered	Filtered	51.4744262695313	26.1038761138916	Filtered	34.668384552002	Filtered	30.2643260955811	Filtered	Filtered	47.4874076843262	49.330982208252	Filtered	Filtered	44.0365219116211	51.7199783325195	Filtered	12.8218574523926	52.1770057678223	36.5976486206055	59.9463691711426	42.5332832336426	62.472053527832	43.059944152832	56.4117584228516	40.8137054443359	Filtered	Filtered	62.0198783874512	72.4113082885742	Filtered	18.5687675476074	58.4203491210938	54.3015213012695	Filtered	22.4250011444092	41.573657989502	24.6295337677002	Filtered	13.2307291030884	118.604347229004	150.985260009766	58.361141204834	104.973556518555	80.7742614746094	54.1502494812012	51.0911865234375	33.2577056884766	130.939300537109	161.921936035156	25.7536430358887	66.1462478637695	122.882392883301	84.2654342651367	51.3640899658203	20.9875564575195	Filtered	190.878829956055	152.732635498047	112.527084350586	60.910774230957	Filtered
A8MUS3;H7BY10;K7EMA7;K7ERT8;P62750		RPL23A	89.6715393066406	90.7777099609375	86.5337448120117	75.1377105712891	83.6966857910156	105.12198638916	81.7511596679688	69.682373046875	64.1966781616211	74.1016464233398	70.962158203125	88.1520385742188	74.8264083862305	80.7832641601563	72.1148376464844	84.7548980712891	107.491485595703	95.7385025024414	33.9308738708496	69.3201751708984	84.4942779541016	84.0925674438477	63.2321014404297	107.219863891602	67.3129730224609	55.3260498046875	78.0827865600586	97.1963806152344	73.6176986694336	125.605804443359	170.441986083984	183.243072509766	184.99333190918	52.8711128234863	73.5184707641602	71.5649795532227	61.6612358093262	96.4202423095703	86.2126083374023	163.371246337891	164.481185913086	133.746475219727	167.319869995117	Filtered	55.2914810180664	41.5495223999023	29.0444583892822	58.3783912658691	39.6231803894043	41.1444778442383	31.8144550323486	29.0060596466064	30.6864166259766	26.5761795043945	35.8547782897949	37.6200866699219	32.7311172485352	182.136123657227	183.188400268555	73.1775360107422	93.3250350952148	69.7307815551758	52.4673614501953	273.356323242188	241.691802978516	45.8746948242188	53.2487373352051	51.2962951660156	34.726634979248	79.6237945556641	52.1761360168457	32.2139129638672	45.5291213989258	38.0719108581543	52.5758895874023	35.3840103149414	41.8431510925293	46.4587936401367	38.9640655517578	46.3018455505371	50.5438652038574	67.0354614257813	35.9995803833008	44.3947715759277	28.3476238250732	32.4274864196777	32.250560760498	57.3481483459473	42.6502685546875	59.1489906311035	48.2325630187988	22.8247108459473	24.4958820343018	45.5810165405273	35.4954528808594	Filtered	18.8206405639648	48.8632888793945	45.5722427368164	48.7045440673828	41.241584777832	31.5469150543213	18.6874580383301	33.5240592956543	33.903564453125	32.2196655273438	35.5783958435059	52.2873764038086	52.4494018554688	43.9816932678223	31.0755519866943	45.4271697998047	34.1865386962891	62.9349212646484	39.3680267333984	58.2082328796387	42.7187614440918	19.9792881011963	34.9708404541016	35.1764106750488	49.0934219360352	40.5594291687012	34.623893737793	209.893432617188	308.374572753906	75.7123947143555	222.012939453125	45.761043548584	36.7726364135742	124.094032287598	122.585250854492	146.354675292969	149.250900268555	80.2143402099609	88.306640625	185.260177612305	174.035369873047	31.3783550262451	53.5851058959961	101.924171447754	275.685668945313	149.799880981445	149.793014526367	125.614219665527	71.9397888183594
A8MUS8;B8ZZ67;B8ZZN6;P63165		SUMO1	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	56.2765693664551	49.6519393920898	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	14.497486114502	Filtered	22.3615875244141	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	47.4597816467285	46.5648155212402	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	70.0234680175781	131.114318847656	105.641914367676	Filtered	39.1217918395996	Filtered	44.9247589111328	Filtered	29.8747711181641	80.1277160644531	73.4826889038086	Filtered	Filtered	Filtered	39.8964424133301	Filtered	Filtered	105.787925720215	84.889274597168	Filtered	Filtered	359.976837158203	143.596755981445	Filtered	Filtered	Filtered	Filtered	95.0105514526367	57.3015899658203	80.8196487426758	107.142951965332	126.088806152344	127.657218933105	199.48713684082	85.2436676025391	Filtered	40.1213264465332	176.907501220703	Filtered	139.076599121094	80.7042007446289	Filtered	66.7609481811523	Filtered	Filtered	102.433959960938	58.593017578125	Filtered	Filtered	164.310501098633	189.947860717773	105.41870880127	76.6798248291016	29.0577526092529	Filtered	79.0794143676758	59.7628135681152	Filtered	69.3046875	188.99169921875	170.288131713867	98.0734786987305	45.0143356323242	172.836883544922	217.142974853516	Filtered	Filtered	Filtered	71.9974670410156	Filtered	44.227222442627	98.9651260375977	65.2564697265625	54.8656921386719	41.3133430480957	Filtered	Filtered	Filtered	Filtered	86.8402938842773	53.975513458252	18.9621887207031	Filtered	Filtered	Filtered	Filtered	14.5702095031738	55.0536422729492	60.6954536437988	Filtered	Filtered	Filtered	Filtered	39.0051422119141	41.3919448852539	Filtered	Filtered
A8MVZ9;P09972		ALDOC	175.571899414063	143.974136352539	126.308792114258	66.3402786254883	286.39453125	231.911682128906	211.116195678711	156.771530151367	323.904052734375	223.276779174805	173.352111816406	181.810348510742	206.057159423828	220.752502441406	112.212562561035	159.892364501953	Filtered	Filtered	Filtered	201.861190795898	107.123428344727	78.5566635131836	203.385070800781	305.385681152344	Filtered	170.482208251953	175.761138916016	190.301055908203	147.600173950195	232.093460083008	272.411468505859	241.452133178711	226.037200927734	124.363311767578	162.679473876953	130.379760742188	90.3710632324219	134.706649780273	159.28581237793	98.8068389892578	95.5401458740234	89.6762542724609	115.491622924805	Filtered	102.187805175781	Filtered	Filtered	Filtered	29.425853729248	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	139.182006835938	163.874237060547	177.123931884766	Filtered	Filtered	74.0448760986328	134.275054931641	151.720916748047	Filtered	55.3516693115234	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	53.3068237304688	Filtered	Filtered	Filtered	Filtered	Filtered	44.8625717163086	Filtered	30.9680652618408	33.6918601989746	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	34.6966896057129	Filtered	Filtered	Filtered	Filtered	59.754451751709	37.451416015625	48.1702995300293	55.8966369628906	Filtered	72.5730056762695	Filtered	61.1495628356934	Filtered	59.0125465393066	Filtered	53.8616142272949	50.2783317565918	42.7048110961914	77.9321136474609	Filtered	Filtered	Filtered	Filtered	Filtered	65.7913131713867	56.0748901367188	Filtered	Filtered	118.252388000488	115.346557617188	97.7617340087891	82.0159530639648	Filtered	46.0681571960449	191.256500244141	188.691146850586	102.690628051758	131.046081542969	247.851608276367	248.979034423828	158.154312133789	144.897750854492	Filtered	76.2349472045898	135.362014770508	217.620910644531	169.477661132813	133.346527099609	216.553848266602	80.469596862793
A8MWD9;F5H013;P62308;Q49AN9		SNRPG;SNRPG;SNRPG	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	37.9250793457031	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	38.4774589538574	37.4161682128906	22.1197032928467	28.4610424041748	Filtered	24.1572132110596	62.272647857666	35.236011505127	Filtered	15.9486570358276	32.4276466369629	31.3151969909668	51.4662551879883	44.0047416687012	51.0272521972656	74.1233215332031	49.3284530639648	29.3873252868652	Filtered	Filtered	50.9746513366699	71.6122131347656	52.486743927002	48.7306671142578	Filtered	Filtered	42.9295921325684	35.3803825378418	Filtered	26.5832614898682	23.3832206726074	21.3822555541992	Filtered	9.01190757751465	Filtered	17.8493881225586	22.7884578704834	19.8069896697998	29.7030944824219	28.5245780944824	23.5841579437256	25.1292858123779	58.5278511047363	44.5018119812012	Filtered	Filtered	21.9680957794189	Filtered	37.6468734741211	36.8829383850098	Filtered	Filtered	12.752179145813	Filtered	22.7034816741943	18.6393508911133	Filtered	19.923864364624	Filtered	15.1775550842285	95.2812805175781	83.8143081665039	55.0812149047852	44.2546119689941	58.2139892578125	57.7530975341797	39.9272003173828	38.9531555175781	48.9249458312988	46.6960296630859	71.4413299560547	69.2499313354492	81.9765701293945	111.440574645996	64.3888854980469	64.8573684692383	Filtered	13.2612638473511	28.4498481750488	22.6755790710449	82.643928527832	54.2073860168457	84.6195220947266	69.7831115722656	Filtered	Filtered	114.715888977051	Filtered	44.7428779602051	37.0401992797852	Filtered	42.1997871398926	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	34.6819114685059	Filtered	33.7732048034668	44.1155204772949	34.7846717834473	34.1204452514648
A8MXP9;P43243		MATR3	23.9163703918457	27.2266654968262	32.5859794616699	18.4832515716553	28.2328128814697	40.5936164855957	Filtered	21.6787452697754	33.5754203796387	26.1591758728027	32.6302261352539	37.3971939086914	21.3792572021484	49.8610992431641	24.4966697692871	58.0273818969727	27.0089073181152	80.4152069091797	Filtered	17.4315757751465	19.2237911224365	21.0439510345459	17.6685562133789	26.12717628479	17.7218055725098	17.9939060211182	18.8463821411133	19.3579559326172	12.5703115463257	Filtered	24.1625442504883	23.1821212768555	22.1390533447266	38.0419502258301	21.4256267547607	61.7581100463867	26.3246669769287	18.7475166320801	21.1071090698242	31.6741065979004	68.3699035644531	26.7727108001709	18.3057403564453	Filtered	Filtered	Filtered	Filtered	Filtered	22.7291278839111	28.3169364929199	39.1349868774414	Filtered	16.7004089355469	Filtered	20.70285987854	Filtered	16.9103260040283	134.674819946289	29.2108192443848	45.6959609985352	15.7579402923584	32.5604858398438	40.3941421508789	73.4601364135742	28.158016204834	Filtered	36.3934326171875	Filtered	27.1220474243164	64.6128311157227	51.6223411560059	30.984037399292	47.9639663696289	Filtered	24.4990997314453	39.1773986816406	37.7487945556641	39.5096282958984	37.5431518554688	Filtered	26.3738479614258	70.091064453125	45.1501350402832	38.8216781616211	26.3484649658203	36.1742820739746	20.6647472381592	Filtered	23.711483001709	Filtered	39.8741226196289	Filtered	Filtered	41.1006317138672	41.4912033081055	Filtered	Filtered	44.7489395141602	34.1361083984375	37.0705413818359	21.5740013122559	Filtered	Filtered	Filtered	11.2967548370361	Filtered	24.4715938568115	Filtered	31.4622135162354	17.4389514923096	23.2081546783447	Filtered	34.5831565856934	Filtered	15.8005266189575	Filtered	34.273063659668	51.1999397277832	34.2630729675293	Filtered	17.6406688690186	28.5105361938477	34.297306060791	66.3874816894531	20.8252601623535	15.4555673599243	38.8825607299805	24.3138160705566	13.7941627502441	Filtered	62.4016227722168	32.0404167175293	37.0944290161133	12.7391986846924	Filtered	61.9364395141602	64.5956497192383	Filtered	Filtered	39.750057220459	45.3169555664063	19.0525588989258	32.177734375	18.9629802703857	46.6777114868164
B0QYK0;C9JGE3;H7BY36;Q01844;Q01844-2;Q01844-3;Q01844-5;Q01844-6		EWSR1	Filtered	Filtered	Filtered	62.2111778259277	56.4178466796875	87.6252136230469	Filtered	Filtered	Filtered	36.9484062194824	Filtered	Filtered	54.6591377258301	Filtered	91.0299835205078	51.5149574279785	Filtered	11.4635677337646	40.4983062744141	Filtered	39.3089904785156	Filtered	74.6236038208008	87.5010681152344	Filtered	Filtered	Filtered	Filtered	77.6948394775391	39.2940330505371	19.4730243682861	46.8272132873535	Filtered	62.1891975402832	40.1031723022461	84.6832046508789	60.9751167297363	Filtered	Filtered	70.5406875610352	54.3691482543945	44.1106872558594	Filtered	Filtered	Filtered	Filtered	28.090274810791	Filtered	222.599838256836	Filtered	56.1302375793457	Filtered	Filtered	Filtered	169.949325561523	Filtered	28.4418601989746	28.8446846008301	12.6929168701172	Filtered	Filtered	Filtered	Filtered	121.877563476563	125.233535766602	Filtered	69.1897048950195	Filtered	85.6652603149414	469.218963623047	333.968414306641	Filtered	223.236297607422	Filtered	61.7000503540039	191.41178894043	173.352294921875	69.4887084960938	193.773056030273	Filtered	43.4648399353027	234.320861816406	138.642288208008	Filtered	Filtered	199.365570068359	131.731781005859	43.9656448364258	94.8048706054688	Filtered	207.990768432617	Filtered	Filtered	61.018970489502	101.908012390137	Filtered	Filtered	145.020278930664	212.245315551758	183.324493408203	79.4714202880859	Filtered	Filtered	Filtered	86.1013946533203	Filtered	Filtered	Filtered	156.353759765625	Filtered	71.5789260864258	Filtered	164.509765625	Filtered	55.3156318664551	Filtered	121.914512634277	Filtered	96.9295120239258	Filtered	79.2187347412109	Filtered	120.920555114746	Filtered	Filtered	Filtered	Filtered	Filtered	90.3548355102539	Filtered	Filtered	Filtered	Filtered	Filtered	Filtered	48.8388938903809	63.7528343200684	Filtered	Filtered	Filtered	Filtered	57.7555160522461	41.6581001281738	Filtered	368.452423095703
